time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, ForcePlateReadings_1, ForcePlateReadings_2, ForcePlateReadings_3, ForcePlateReadings_4, ForcePlateReadings_5, ForcePlateReadings_6, ForcePlateReadings_7, ForcePlateReadings_8, ForcePlateReadings_9, ForcePlateReadings_10, ForcePlateReadings_11, ForcePlateReadings_12, ForcePlateReadings_13, ForcePlateReadings_14, ForcePlateReadings_15, ForcePlateReadings_16, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, CurrentState, CurrentMovement
6.782540, 16.900000, -23.900000, -91.680000, -0.439500, 1.355500, -0.525000, 13.380000, 3.620000, -6.800000, -0.288000, 1.119000, -0.107500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, -176, 0, 0, 0, 218, -565, 193, -329, -1, -1, -1
6.792597, 16.440000, -23.760000, -92.080000, -0.438000, 1.362500, -0.497500, 12.760000, 2.900000, -6.340000, -0.298500, 1.112500, -0.106000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, -29, 0, 0, 0, 218, -568, 193, -329, -1, -1, -1
6.802654, 16.700000, -23.700000, -91.520000, -0.438000, 1.356500, -0.511500, 13.560000, 3.260000, -6.280000, -0.283500, 1.109000, -0.104000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, 0, 0, 0, 0, 218, -572, 193, -329, -1, -1, -1
6.812717, 16.860000, -23.540000, -91.840000, -0.434000, 1.354500, -0.504500, 13.240000, 2.280000, -6.080000, -0.302000, 1.120500, -0.096500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, -385, 0, 0, 0, 229, -565, 189, -329, -1, -1, -1
6.822776, 16.660000, -23.300000, -91.340000, -0.445000, 1.356500, -0.514000, 13.160000, 2.820000, -6.340000, -0.289000, 1.119500, -0.100500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, 0, 0, 0, 0, 229, -568, 189, -325, -1, -1, -1
6.832837, 16.980000, -23.460000, -91.620000, -0.442000, 1.355500, -0.521500, 13.480000, 3.280000, -6.080000, -0.295000, 1.112000, -0.096000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16369, 4817, 16351, 4816, 447, 0, 0, 0, 257, -568, 193, -329, -1, -1, -1
6.842897, 16.740000, -23.740000, -91.080000, -0.440500, 1.361500, -0.521000, 13.700000, 3.660000, -6.060000, -0.291000, 1.116500, -0.081000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, 428, 0, 0, 0, 229, -568, 189, -329, -1, -1, -1
6.852978, 16.520000, -23.620000, -91.600000, -0.443500, 1.361000, -0.510500, 13.520000, 3.040000, -6.380000, -0.288500, 1.117500, -0.109500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, 0, 0, 0, 0, 229, -561, 193, -329, -1, -1, -1
6.863178, 16.580000, -23.300000, -91.460000, -0.444000, 1.355500, -0.517500, 13.600000, 2.880000, -6.420000, -0.289500, 1.129000, -0.075500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, 0, 0, 0, 0, 232, -565, 189, -325, -1, -1, -1
6.873229, 16.680000, -23.760000, -91.620000, -0.438500, 1.362000, -0.514000, 13.580000, 3.260000, -6.580000, -0.289500, 1.129000, -0.075500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, -458, 0, 0, 0, 254, -561, 193, -329, -1, -1, -1
6.883277, 16.240000, -23.140000, -91.560000, -0.451000, 1.355000, -0.493500, 13.580000, 3.040000, -6.180000, -0.294500, 1.107000, -0.102000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, -414, 0, 0, 0, 222, -568, 197, -329, -1, -1, -1
6.893334, 16.600000, -23.700000, -91.840000, -0.428500, 1.357000, -0.492500, 13.380000, 3.320000, -5.740000, -0.287000, 1.119500, -0.102000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4816, 0, 0, 0, 0, 211, -568, 193, -325, -1, -1, -1
6.903389, 16.560000, -23.660000, -91.340000, -0.444000, 1.345500, -0.503500, 13.420000, 3.080000, -6.020000, -0.304500, 1.114000, -0.092500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -165, 0, 0, 161, 239, -568, 193, -332, -1, -1, -1
6.913441, 16.260000, -23.660000, -91.320000, -0.444500, 1.350500, -0.496000, 13.660000, 3.080000, -6.240000, -0.294500, 1.104500, -0.075500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16369, 4817, 16351, 4817, -1520, 0, 0, 0, 272, -568, 189, -332, -1, -1, -1
6.923492, 16.580000, -23.560000, -91.480000, -0.432000, 1.351500, -0.503500, 14.040000, 3.660000, -6.540000, -0.294500, 1.104500, -0.075500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16369, 4817, 16351, 4817, -1897, 0, 0, 0, 275, -565, 193, -332, -1, -1, -1
6.933548, 16.500000, -23.900000, -91.560000, -0.440500, 1.359000, -0.504500, 13.420000, 3.140000, -6.180000, -0.296000, 1.118000, -0.106000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 1285, 0, 0, 0, 186, -565, 189, -332, -1, -1, -1
6.943603, 16.760000, -23.600000, -91.600000, -0.440500, 1.362000, -0.493000, 13.480000, 3.420000, -6.380000, -0.292000, 1.114500, -0.107500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 875, 0, 0, 0, 214, -568, 197, -332, -1, -1, -1
6.953657, 16.480000, -23.520000, -91.540000, -0.457000, 1.358000, -0.513000, 13.340000, 3.200000, -6.440000, -0.290500, 1.112000, -0.090500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16369, 4817, 16351, 4817, -297, 0, 0, 0, 268, -565, 193, -332, -1, -1, -1
6.963716, 16.780000, -23.300000, -91.320000, -0.440000, 1.350500, -0.511000, 13.600000, 3.320000, -6.480000, -0.288500, 1.114500, -0.113500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -472, 0, 0, 0, 218, -565, 193, -332, -1, -1, -1
6.973786, 16.580000, -23.740000, -91.140000, -0.438500, 1.363000, -0.500500, 13.520000, 2.920000, -6.440000, -0.289500, 1.113500, -0.083000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 165, 0, 0, 0, 254, -565, 193, -332, -1, -1, -1
6.983844, 16.640000, -23.520000, -91.380000, -0.451000, 1.359000, -0.504500, 13.860000, 3.500000, -6.120000, -0.289500, 1.113500, -0.083000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16369, 4817, 16351, 4817, -1509, 0, 0, 0, 264, -565, 197, -332, -1, -1, -1
6.993903, 16.960000, -23.000000, -91.200000, -0.437000, 1.353500, -0.503500, 13.180000, 3.140000, -6.120000, -0.297000, 1.128000, -0.106000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16369, 4817, 16351, 4817, -1707, 0, 0, 0, 286, -565, 189, -332, -1, -1, -1
7.003960, 16.200000, -23.660000, -91.460000, -0.422000, 1.353000, -0.509000, 13.360000, 2.940000, -6.500000, -0.296500, 1.115000, -0.096500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 232, -565, 193, -332, -1, -1, -1
7.014014, 16.100000, -23.480000, -91.620000, -0.438000, 1.345500, -0.507500, 13.040000, 3.540000, -6.480000, -0.286000, 1.111000, -0.098000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 232, -568, 189, -332, -1, -1, -1
7.024067, 16.680000, -23.320000, -91.340000, -0.437500, 1.363500, -0.519500, 13.300000, 3.560000, -6.380000, -0.297000, 1.114000, -0.098000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 99, 0, 0, 0, 168, -565, 193, -332, -1, -1, -1
7.034123, 16.640000, -23.620000, -91.540000, -0.437000, 1.353500, -0.513500, 13.160000, 3.400000, -6.120000, -0.296000, 1.115500, -0.111500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -802, 0, 0, 0, 218, -565, 193, -332, -1, -1, -1
7.044181, 16.360000, -24.020000, -91.400000, -0.448000, 1.362000, -0.523500, 13.680000, 3.360000, -6.480000, -0.290000, 1.108500, -0.087000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 428, 0, 0, 0, 211, -565, 193, -332, -1, -1, -1
7.054233, 16.820000, -23.780000, -91.560000, -0.452500, 1.358000, -0.526000, 13.000000, 3.960000, -6.260000, -0.281000, 1.118500, -0.096000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 883, 0, 0, 0, 232, -565, 193, -332, -1, -1, -1
7.064289, 16.640000, -23.580000, -91.460000, -0.448000, 1.352500, -0.502000, 13.500000, 3.560000, -6.320000, -0.285000, 1.120500, -0.090500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 218, -565, 189, -332, -1, -1, -1
7.074341, 16.500000, -23.740000, -91.560000, -0.442500, 1.356500, -0.510000, 13.140000, 3.300000, -6.700000, -0.295500, 1.117000, -0.077000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -143, 0, 0, 0, 225, -568, 193, -332, -1, -1, -1
7.084396, 16.820000, -23.160000, -91.460000, -0.437500, 1.359000, -0.500000, 13.180000, 3.060000, -6.340000, -0.297500, 1.110000, -0.098500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -480, 0, 0, 0, 254, -568, 193, -329, -1, -1, -1
7.094449, 16.640000, -23.580000, -91.420000, -0.452500, 1.350000, -0.502000, 13.280000, 3.640000, -6.000000, -0.296500, 1.119500, -0.088500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -176, 0, 0, 0, 218, -565, 193, -332, -1, -1, -1
7.104518, 16.380000, -23.440000, -91.480000, -0.444500, 1.367000, -0.507000, 13.400000, 3.400000, -6.180000, -0.290500, 1.113500, -0.106000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 502, 0, 0, 0, 214, -568, 193, -332, -1, -1, -1
7.114613, 16.680000, -23.100000, -91.520000, -0.437500, 1.354500, -0.517500, 13.240000, 3.540000, -6.420000, -0.286500, 1.118500, -0.096000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 232, -568, 189, -332, -1, -1, -1
7.124673, 16.840000, -22.680000, -91.860000, -0.431000, 1.349000, -0.492500, 13.640000, 3.700000, -6.640000, -0.292500, 1.113000, -0.111500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -385, 0, 0, 0, 239, -565, 193, -329, -1, -1, -1
7.134732, 16.700000, -23.840000, -91.520000, -0.439000, 1.356500, -0.506000, 12.600000, 3.460000, -6.520000, -0.285500, 1.120500, -0.096000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 229, -565, 193, -332, -1, -1, -1
7.144783, 16.380000, -23.680000, -91.460000, -0.443500, 1.359000, -0.516000, 13.460000, 3.300000, -6.280000, -0.298000, 1.108000, -0.084500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 232, -565, 193, -332, -1, -1, -1
7.154854, 16.440000, -23.140000, -90.840000, -0.442500, 1.353500, -0.498000, 13.680000, 3.360000, -6.180000, -0.296500, 1.110500, -0.092500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 236, -565, 193, -332, -1, -1, -1
7.164908, 16.380000, -23.700000, -91.620000, -0.437500, 1.360000, -0.510000, 13.300000, 3.640000, -6.420000, -0.302500, 1.123500, -0.100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 232, -565, 189, -332, -1, -1, -1
7.174967, 16.680000, -23.120000, -91.320000, -0.421500, 1.358500, -0.494000, 13.140000, 2.980000, -6.500000, -0.292500, 1.111500, -0.106000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 229, -568, 193, -332, -1, -1, -1
7.185018, 16.120000, -23.300000, -91.220000, -0.443000, 1.349500, -0.501500, 13.420000, 3.420000, -6.580000, -0.291500, 1.122000, -0.094500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 232, -565, 193, -332, -1, -1, -1
7.195157, 16.520000, -23.620000, -91.440000, -0.437000, 1.349000, -0.505500, 12.840000, 2.820000, -6.340000, -0.295500, 1.123500, -0.110000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 239, -568, 193, -332, -1, -1, -1
7.205210, 16.800000, -23.780000, -91.060000, -0.456500, 1.362500, -0.508500, 13.520000, 2.960000, -5.700000, -0.305500, 1.113500, -0.100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 229, -565, 193, -332, -1, -1, -1
7.215266, 16.580000, -23.100000, -91.540000, -0.439500, 1.349000, -0.509500, 12.680000, 2.700000, -6.440000, -0.302000, 1.128500, -0.100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 229, -565, 197, -332, -1, -1, -1
7.225318, 16.040000, -23.500000, -91.460000, -0.450500, 1.353500, -0.508500, 13.600000, 3.260000, -6.120000, -0.293000, 1.124500, -0.115500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 271, 0, 0, 0, 232, -568, 193, -332, -1, -1, -1
7.235373, 16.520000, -23.780000, -91.340000, -0.427500, 1.353500, -0.522000, 13.180000, 2.900000, -6.700000, -0.291500, 1.115000, -0.098500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 0, 0, 0, 0, 229, -565, 193, -336, -1, -1, -1
7.245440, 17.040000, -23.520000, -91.720000, -0.441500, 1.357000, -0.514000, 13.820000, 3.580000, -5.860000, -0.300000, 1.117500, -0.098000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -1630, 0, 0, 0, 282, -565, 189, -332, -1, -1, -1
7.255552, 16.820000, -23.740000, -91.520000, -0.441500, 1.357000, -0.506000, 12.900000, 2.980000, -6.120000, -0.296000, 1.122500, -0.094500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 1289, 0, 0, 0, 239, -568, 193, -332, -1, -1, -1
7.265611, 16.660000, -23.520000, -91.800000, -0.447500, 1.362500, -0.522500, 13.240000, 3.560000, -6.120000, -0.294500, 1.115000, -0.090500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 1659, 0, 0, 0, 175, -568, 193, -332, -1, -1, -1
7.275663, 16.920000, -23.220000, -91.680000, -0.441000, 1.350500, -0.512000, 13.360000, 3.360000, -6.120000, -0.300000, 1.118500, -0.090500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 198, 0, 0, 0, 275, -565, 189, -332, -1, -1, -1
7.285708, 16.640000, -23.320000, -91.640000, -0.434000, 1.352000, -0.508000, 13.320000, 3.260000, -6.320000, -0.288500, 1.116000, -0.086500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 725, 0, 0, 0, 275, -568, 193, -332, -1, -1, -1
7.295766, 17.220000, -23.440000, -91.420000, -0.443000, 1.337000, -0.516500, 13.380000, 3.180000, -6.000000, -0.288000, 1.125000, -0.102000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 275, 0, 0, 0, 293, -565, 193, -332, -1, -1, -1
7.305823, 16.380000, -23.760000, -91.760000, -0.440500, 1.347000, -0.519000, 14.060000, 3.520000, -6.220000, -0.288000, 1.126000, -0.083000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -1787, 0, 0, 0, 239, -565, 193, -332, -1, -1, -1
7.315880, 17.020000, -23.660000, -91.520000, -0.441000, 1.356000, -0.502000, 13.380000, 2.880000, -6.280000, -0.301000, 1.112000, -0.083000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -1509, 0, 0, 0, 243, -568, 193, -332, -1, -1, -1
7.325940, 16.740000, -23.600000, -91.500000, -0.441500, 1.360500, -0.516000, 13.640000, 3.340000, -5.900000, -0.289000, 1.128500, -0.096000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 66, 0, 0, 0, 197, -565, 189, -332, -1, -1, -1
7.336012, 16.820000, -23.040000, -91.520000, -0.432000, 1.358500, -0.506000, 13.100000, 3.340000, -6.640000, -0.287500, 1.114000, -0.084500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 1201, 0, 0, 0, 222, -565, 193, -332, -1, -1, -1
7.346074, 16.080000, -23.620000, -91.720000, -0.435500, 1.360000, -0.512500, 13.740000, 3.280000, -6.060000, -0.290500, 1.118500, -0.085000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 1373, 0, 0, 0, 225, -572, 193, -332, -1, -1, -1
7.356132, 17.000000, -23.860000, -91.440000, -0.454500, 1.358000, -0.510500, 13.600000, 3.240000, -6.080000, -0.305000, 1.114500, -0.085000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -593, 0, 0, 0, 264, -568, 193, -332, -1, -1, -1
7.366195, 16.760000, -23.580000, -91.660000, -0.440000, 1.343000, -0.500000, 13.560000, 3.280000, -6.640000, -0.292000, 1.116000, -0.092500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, -593, 0, 0, 0, 261, -568, 193, -329, -1, -1, -1
7.376255, 16.380000, -23.760000, -91.600000, -0.438000, 1.349500, -0.508000, 13.280000, 3.480000, -6.380000, -0.297000, 1.114500, -0.094500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -681, 0, 0, 0, 282, -565, 193, -332, -1, -1, -1
7.386318, 16.740000, -23.340000, -91.360000, -0.432500, 1.342000, -0.516000, 13.340000, 2.620000, -6.140000, -0.290500, 1.111000, -0.091000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, -615, 0, 0, 0, 186, -568, 193, -332, -1, -1, -1
7.396370, 16.640000, -23.400000, -91.600000, -0.430500, 1.363500, -0.510000, 13.480000, 2.980000, -6.120000, -0.295500, 1.116000, -0.096500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 1604, 0, 0, 0, 197, -568, 193, -332, -1, -1, -1
7.406431, 16.120000, -24.060000, -91.980000, -0.443500, 1.360000, -0.524500, 13.440000, 3.200000, -6.340000, -0.298500, 1.115500, -0.104000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, -18, 0, 0, 0, 193, -565, 189, -332, -1, -1, -1
7.416471, 16.780000, -23.260000, -91.260000, -0.451500, 1.363000, -0.504500, 13.480000, 2.860000, -5.920000, -0.297500, 1.112500, -0.096500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, -458, 0, 0, 0, 239, -565, 193, -336, -1, -1, -1
7.426543, 16.560000, -23.460000, -91.200000, -0.439500, 1.355500, -0.522500, 13.640000, 3.340000, -6.220000, -0.294500, 1.123500, -0.108000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, -516, 0, 0, 0, 225, -568, 193, -332, -1, -1, -1
7.436603, 16.340000, -23.680000, -91.740000, -0.438000, 1.353000, -0.515500, 13.540000, 3.200000, -6.580000, -0.286000, 1.119000, -0.100000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 0, 0, 0, 0, 197, -565, 193, -332, -1, -1, -1
7.446663, 16.580000, -23.180000, -91.400000, -0.439500, 1.359500, -0.506000, 13.940000, 3.480000, -6.080000, -0.288000, 1.111000, -0.092500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 802, 0, 0, 0, 222, -568, 193, -329, -1, -1, -1
7.456724, 16.600000, -23.620000, -91.720000, -0.438500, 1.344500, -0.525000, 13.700000, 3.220000, -6.380000, -0.297000, 1.117500, -0.098000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 403, 0, 0, 0, 232, -565, 193, -332, -1, -1, -1
7.466795, 16.760000, -23.540000, -91.740000, -0.440500, 1.351500, -0.508000, 13.580000, 3.400000, -6.540000, -0.286500, 1.115000, -0.109500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, 839, 0, 0, 0, 232, -565, 193, -332, -1, -1, -1
7.476854, 16.860000, -23.160000, -91.260000, -0.436500, 1.368000, -0.500500, 13.040000, 3.580000, -6.220000, -0.298500, 1.110000, -0.092000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 443, 0, 0, 0, 179, -568, 193, -332, -1, -1, -1
7.486919, 16.600000, -23.340000, -91.620000, -0.435000, 1.345500, -0.524500, 12.960000, 3.360000, -5.900000, -0.305000, 1.121500, -0.098000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -1501, 0, 0, 0, 236, -568, 193, -329, -1, -1, -1
7.496983, 16.540000, -23.660000, -91.520000, -0.450000, 1.354500, -0.525500, 13.200000, 3.340000, -6.060000, -0.299000, 1.118000, -0.104000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, -458, 0, 0, 0, 200, -565, 193, -332, -1, -1, -1
7.507147, 16.700000, -23.700000, -91.900000, -0.438500, 1.354000, -0.512000, 13.400000, 3.300000, -6.220000, -0.302000, 1.118000, -0.082500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 1721, 0, 0, 0, 193, -568, 193, -329, -1, -1, -1
7.517201, 16.360000, -23.940000, -91.680000, -0.445500, 1.356500, -0.504500, 13.340000, 3.440000, -6.480000, -0.298000, 1.119500, -0.104000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, 1157, 0, 0, 0, 211, -565, 193, -332, -1, -1, -1
7.527252, 16.340000, -23.660000, -91.060000, -0.443500, 1.354500, -0.509500, 13.560000, 3.000000, -6.280000, -0.298500, 1.116500, -0.092500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -557, 0, 0, 0, 225, -568, 193, -332, -1, -1, -1
7.537301, 16.580000, -22.880000, -91.120000, -0.433500, 1.363000, -0.505500, 13.560000, 3.580000, -6.180000, -0.301500, 1.110000, -0.104000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16371, 4817, 16351, 4817, -1337, 0, 0, 0, 207, -565, 193, -332, -1, -1, -1
7.547359, 16.740000, -23.880000, -91.240000, -0.444000, 1.359000, -0.515500, 13.480000, 3.200000, -5.980000, -0.294500, 1.100000, -0.106000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16370, 4817, 16351, 4817, -546, 0, 0, 0, 225, -565, 193, -332, -1, -1, -1
